comment,label,label2
check jess beautician's channel i always reccomend her because her food is easy and tasty and she includes recipes for just about everything i just started my own vegan journey months ago and it was kinda hard so i'm wishing you all the best luck in the world keep being your sweet and sunshiny self 3,1,NOT
you should eat beans i love vegan burritos,1,NOT
so happy for you i think it's amazing you're trying this ! good luck girls your going to have so much energy and feel so good you're gonna love it !!,1,NOT
yees girl rice pasta veggies and fruit are the basics lots of vegan soups out there as well  check out thrivingonplants on youtube lots of amazing food if you ever miss non vegan food you can always eat fake meat cheese.,1,NOT
omg i i'm so excited for you  definitely make sure you eat as much you need but no need to eat like a maniac either remember that freelee exercises a lot which the average person doesn't hence why she is a mega skinny definitely eat enough fruits and veggies as they will keep your cravings at bay so proud of you trish i've been a fan for so long and can't believe you finally made the jump to going vegan  xx,1,NOT
i reccomend watching mr and mrs vegan on youtube they are amazing c:,1,NOT
fruit and veggie smoothies are good also,1,NOT
trisha i am so proud of you! please stick with it because you will feel amazing i was vegetarian for years and after turned vegan  i've been vegan for almost a year),1,NOT
you will feel so good trust me it mentally makes you feel better to ,1,NOT
trish you're rich just subscribe to a service where professional chefs make you vegan food that's delicious,1,NOT
just watch cowspiracy and you're gonna stay vegan for the rest of your life.,2,NOT
roated chickpeas!! just google them they're super easy and delicious,1,NOT
woop! great job! you're on the right track with fruit eat as much as you possibly want of fruit and keep the rest high carb low fat and if you ever crave something non vegan try to find an alternative there's crazy good veggie burgers lattes chips cakes cookies.. etc you can find anything you want as vegan 🏻👍🏻👍🏻,1,NOT
freelee where are you!!??,2,NOT
eat jalapenos on everything spices starts your metabolism,1,NOT
and how long will this last 🤔,2,NOT
yassssss!! this is great,1,NOT
you should check out hot for food and edgy veg here on youtube! they have so many delicious recipes! good luck and don't give up❤ there are so many delicious vegan meals you just gotta find what you like ️❤️,1,NOT
as a vegan i like to eat fruit in the morning with cereal and i also eat fruit as a snack in the afternoon for lunch and dinner i like to have veggiess and starches and occasionally ill eat tofu or beans for protein you should try vegan curry with tofu broccoli carrots green beans and potatoes served over rice it's one of my favorites.,1,NOT
"hot for food freelee edgy veg fully raw kristina offbeatcook,and kalel all have great vegan recipies",1,NOT
hey trish congrats on going vegan  there's lots of protein in nuts and some vegetables if you find that you aren't getting enough protein there's vegan protein powder that you can find in some places and make sure you eat enough calories!!,1,NOT
this is fake.. she's trying to promote freelee who currently is not doing so hot on youtube freelee stole content from get upset girls and filed false copy rights on one youtuber who disagreed with her! people need to know the truth!!,2,NOT
if vegans want to save animals why are they eating their food?,2,NOT
also in the first four months of going vegan i lost 5lbs without any exercise so you'll definitely slim down!,1,NOT
good job trish!!!!!!!!!!,1,NOT
i hope you stick to it love you trish i am a vegetarian at the mo and will be vegan when i can move out of my moms house so i hope you really stay to it!❤️❤️,1,NOT
so proud of you trisha d just make sure you eat enough and of the plant-based foods that you like the most if its bread eat bread if its fruit or potatoes or rice have it its important for you to be satiated and to get all essential nutrients  for protein its everywhere beans greens cruciferous veggies grains nongmo preferably soy productss etc. good luck and wish you the bestt!,1,NOT
larabars they're super yummy and they're nice to have as a quick snack through the day when you're feeling peckish i love eating rice with some potatoes and onions and other stuff but going vegan is all about getting creative with your meals the meat and dairy industry is so huge that it makes it nearly impossible to just go to the store be able to grab some food without worrying if it's vegan or not whole foods will be your best friend! pasta is yummy and sooo filling potatoes rice and beans are always great just be careful when i started out vegan i got the same advice but for some reason i never thought to add anything in to my food to make it taste better so more often than not i was sitting there eating plain rice and getting full but hating what i was eating imagine if you just cooked a burger patty but didn't add any spices or literally anything at all to it and just ate the cooked ground beef not yummy same applies to vegan food if you don't spice it up pun intended it'll definitely make you start to resent going vegan i recommend following lots of twitter/instagram/pinterest/youtube accounts that are vegan so you can stay motivated and find new tasty recipes i know i'm not the only one who's obsessed with those buzzfeed cooking videos so it's the same concept you see something tasty you want it just make sure it's vegan good luck girl! you might get discouraged at times but that's completely natural keep your end goal in sight stay positive and love yourself! you can do it 3,1,NOT
